drug	canonical_pathway	perm_pvalue_adj
alogliptin	REACTOME_MET_ACTIVATES_RAS_SIGNALING	0.254
alogliptin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.031
alogliptin	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.561
alogliptin	REACTOME_MRNA_SPLICING	0.849
alogliptin	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	0.08
alogliptin	REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.194
alogliptin	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.87
alogliptin	REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0.054
alogliptin	REACTOME_PYRUVATE_METABOLISM	0.202
alogliptin	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.199
alogliptin	REACTOME_RAC1_GTPASE_CYCLE	0.139
alogliptin	REACTOME_RAC2_GTPASE_CYCLE	0.142
alogliptin	REACTOME_RAC3_GTPASE_CYCLE	0.103
alogliptin	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.087
alogliptin	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.2
alogliptin	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.078
alogliptin	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.152
alogliptin	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.477
alogliptin	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.399
alogliptin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.739
alogliptin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.776
alogliptin	REACTOME_SIGNALING_BY_BMP	0.45
alogliptin	REACTOME_SIGNALING_BY_VEGF	0.229
alogliptin	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.644
alogliptin	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	0.11
alogliptin	REACTOME_THYROXINE_BIOSYNTHESIS	0.047
alogliptin	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.237
alogliptin	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.664
alogliptin	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.205
alogliptin	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.048
alogliptin	WP_15Q25_COPY_NUMBER_VARIATION	0.171
alogliptin	WP_AGE_RAGE_PATHWAY	0.208
alogliptin	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.106
alogliptin	WP_APOE_AND_MIR_146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.179
alogliptin	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.389
alogliptin	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.374
alogliptin	WP_CILIARY_LANDSCAPE	0.613
alogliptin	WP_CYTOSINE_METHYLATION	0.573
alogliptin	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.087
alogliptin	WP_EICOSANOID_SYNTHESIS	0.172
alogliptin	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.372
alogliptin	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.209
alogliptin	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	0.282
alogliptin	WP_GLYCOSPHINGOLIPID_METABOLISM	0.045
alogliptin	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0.176
alogliptin	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.287
alogliptin	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.588
alogliptin	WP_IL_1_SIGNALING_PATHWAY	0.288
alogliptin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.12
alogliptin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.722
alogliptin	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0.165
alogliptin	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.343
alogliptin	WP_MEVALONATE_PATHWAY	0.398
alogliptin	WP_MRNA_PROCESSING	0.853
alogliptin	WP_MTHFR_DEFICIENCY	0.515
alogliptin	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0.181
alogliptin	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	0.214
alogliptin	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.19
alogliptin	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	0.454
alogliptin	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.222
alogliptin	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.251
alogliptin	WP_VEGFA_VEGFR2_SIGNALING	0.293
alogliptin	WP_WNT_SIGNALING_PATHWAY	0.36
exenatide	BIOCARTA_EICOSANOID_PATHWAY	0.084
exenatide	BIOCARTA_FMLP_PATHWAY	0.208
exenatide	BIOCARTA_PLCD_PATHWAY	0.071
exenatide	BIOCARTA_SHH_PATHWAY	0.101
exenatide	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.167
exenatide	KEGG_DILATED_CARDIOMYOPATHY	0.064
exenatide	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.239
exenatide	KEGG_LINOLEIC_ACID_METABOLISM	0.141
exenatide	KEGG_LONG_TERM_DEPRESSION	0.086
exenatide	KEGG_SPHINGOLIPID_METABOLISM	0.108
exenatide	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.232
exenatide	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.398
exenatide	KEGG_VEGF_SIGNALING_PATHWAY	0.242
exenatide	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.359
exenatide	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.336
exenatide	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.566
exenatide	KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.286
exenatide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.163
exenatide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.16
exenatide	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.242
exenatide	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.346
exenatide	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	0.641
exenatide	KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.226
exenatide	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.097
exenatide	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.371
exenatide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.417
exenatide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.377
exenatide	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.06
exenatide	PID_ECADHERIN_STABILIZATION_PATHWAY	0.278
exenatide	PID_EPHA_FWDPATHWAY	0.239
exenatide	PID_HEDGEHOG_2PATHWAY	0.044
exenatide	PID_HIF2PATHWAY	0.292
exenatide	PID_IL1_PATHWAY	0.307
exenatide	PID_INTEGRIN4_PATHWAY	0.314
exenatide	PID_INTEGRIN_CS_PATHWAY	0.306
exenatide	PID_RXR_VDR_PATHWAY	0.258
exenatide	REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.21
exenatide	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.169
exenatide	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.11
exenatide	REACTOME_ALK_MUTANTS_BIND_TKIS	0.182
exenatide	REACTOME_BASIGIN_INTERACTIONS	0.043
exenatide	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.35
exenatide	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0.145
exenatide	REACTOME_COENZYME_A_BIOSYNTHESIS	0.39
exenatide	REACTOME_CRISTAE_FORMATION	0.739
exenatide	REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	0.298
exenatide	REACTOME_DOPAMINE_RECEPTORS	0.015
exenatide	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.266
exenatide	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.156
exenatide	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	0.171
exenatide	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.503
exenatide	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.521
exenatide	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.042
exenatide	REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	0.191
exenatide	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	0.11
exenatide	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.117
exenatide	REACTOME_LIGAND_RECEPTOR_INTERACTIONS	0.186
exenatide	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	0.072
exenatide	REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.125
exenatide	REACTOME_MET_ACTIVATES_RAS_SIGNALING	0.233
exenatide	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.117
exenatide	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.442
exenatide	REACTOME_MRNA_SPLICING	0.854
exenatide	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	0.215
exenatide	REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.205
exenatide	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.849
exenatide	REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0.178
exenatide	REACTOME_PYRUVATE_METABOLISM	0.337
exenatide	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.3
exenatide	REACTOME_RAC1_GTPASE_CYCLE	0.187
exenatide	REACTOME_RAC2_GTPASE_CYCLE	0.139
exenatide	REACTOME_RAC3_GTPASE_CYCLE	0.145
exenatide	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.096
exenatide	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.206
exenatide	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.155
exenatide	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.2
exenatide	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.319
exenatide	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.391
exenatide	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.582
exenatide	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.65
exenatide	REACTOME_SIGNALING_BY_BMP	0.33
exenatide	REACTOME_SIGNALING_BY_VEGF	0.205
exenatide	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.728
exenatide	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	0.126
exenatide	REACTOME_THYROXINE_BIOSYNTHESIS	0.047
exenatide	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.18
exenatide	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.583
exenatide	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.043
exenatide	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.015
exenatide	WP_15Q25_COPY_NUMBER_VARIATION	0.096
exenatide	WP_AGE_RAGE_PATHWAY	0.181
exenatide	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.202
exenatide	WP_APOE_AND_MIR_146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.305
exenatide	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.129
exenatide	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.131
exenatide	WP_CILIARY_LANDSCAPE	0.72
exenatide	WP_CYTOSINE_METHYLATION	0.586
exenatide	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.176
exenatide	WP_EICOSANOID_SYNTHESIS	0.12
exenatide	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.321
exenatide	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.143
exenatide	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	0.29
exenatide	WP_GLYCOSPHINGOLIPID_METABOLISM	0.106
exenatide	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0.362
exenatide	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.034
exenatide	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.561
exenatide	WP_IL_1_SIGNALING_PATHWAY	0.284
exenatide	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.27
exenatide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.646
exenatide	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0.155
exenatide	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.231
exenatide	WP_MEVALONATE_PATHWAY	0.203
exenatide	WP_MRNA_PROCESSING	0.853
exenatide	WP_MTHFR_DEFICIENCY	0.454
exenatide	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0.319
exenatide	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	0.182
exenatide	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.241
exenatide	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	0.604
exenatide	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.315
exenatide	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.351
exenatide	WP_VEGFA_VEGFR2_SIGNALING	0.294
exenatide	WP_WNT_SIGNALING_PATHWAY	0.149
liraglutide	BIOCARTA_EICOSANOID_PATHWAY	0.084
liraglutide	BIOCARTA_FMLP_PATHWAY	0.208
liraglutide	BIOCARTA_PLCD_PATHWAY	0.071
liraglutide	BIOCARTA_SHH_PATHWAY	0.101
liraglutide	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.167
liraglutide	KEGG_DILATED_CARDIOMYOPATHY	0.064
liraglutide	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.239
liraglutide	KEGG_LINOLEIC_ACID_METABOLISM	0.141
liraglutide	KEGG_LONG_TERM_DEPRESSION	0.086
liraglutide	KEGG_SPHINGOLIPID_METABOLISM	0.108
liraglutide	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.232
liraglutide	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.398
liraglutide	KEGG_VEGF_SIGNALING_PATHWAY	0.242
liraglutide	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.359
liraglutide	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.336
liraglutide	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.566
liraglutide	KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.286
liraglutide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.163
liraglutide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.16
liraglutide	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.242
liraglutide	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.346
liraglutide	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	0.641
liraglutide	KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.226
liraglutide	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.097
liraglutide	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.371
liraglutide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.417
liraglutide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.377
liraglutide	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.06
liraglutide	PID_ECADHERIN_STABILIZATION_PATHWAY	0.278
liraglutide	PID_EPHA_FWDPATHWAY	0.239
liraglutide	PID_HEDGEHOG_2PATHWAY	0.044
liraglutide	PID_HIF2PATHWAY	0.292
liraglutide	PID_IL1_PATHWAY	0.307
liraglutide	PID_INTEGRIN4_PATHWAY	0.314
liraglutide	PID_INTEGRIN_CS_PATHWAY	0.306
liraglutide	PID_RXR_VDR_PATHWAY	0.258
liraglutide	REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.21
liraglutide	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.169
liraglutide	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.11
liraglutide	REACTOME_ALK_MUTANTS_BIND_TKIS	0.182
liraglutide	REACTOME_BASIGIN_INTERACTIONS	0.043
liraglutide	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.35
liraglutide	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0.145
liraglutide	REACTOME_COENZYME_A_BIOSYNTHESIS	0.39
liraglutide	REACTOME_CRISTAE_FORMATION	0.739
liraglutide	REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	0.298
liraglutide	REACTOME_DOPAMINE_RECEPTORS	0.015
liraglutide	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.266
liraglutide	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.156
liraglutide	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	0.171
liraglutide	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.503
liraglutide	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.521
liraglutide	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.042
liraglutide	REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	0.191
liraglutide	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	0.11
liraglutide	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.117
liraglutide	REACTOME_LIGAND_RECEPTOR_INTERACTIONS	0.186
liraglutide	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	0.072
liraglutide	REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.125
liraglutide	REACTOME_MET_ACTIVATES_RAS_SIGNALING	0.233
liraglutide	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.117
liraglutide	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.442
liraglutide	REACTOME_MRNA_SPLICING	0.854
liraglutide	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	0.215
liraglutide	REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.205
liraglutide	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.849
liraglutide	REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0.178
liraglutide	REACTOME_PYRUVATE_METABOLISM	0.337
liraglutide	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.3
liraglutide	REACTOME_RAC1_GTPASE_CYCLE	0.187
liraglutide	REACTOME_RAC2_GTPASE_CYCLE	0.139
liraglutide	REACTOME_RAC3_GTPASE_CYCLE	0.145
liraglutide	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.096
liraglutide	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.206
liraglutide	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.155
liraglutide	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.2
liraglutide	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.319
liraglutide	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.391
liraglutide	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.582
liraglutide	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.65
liraglutide	REACTOME_SIGNALING_BY_BMP	0.33
liraglutide	REACTOME_SIGNALING_BY_VEGF	0.205
liraglutide	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.728
liraglutide	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	0.126
liraglutide	REACTOME_THYROXINE_BIOSYNTHESIS	0.047
liraglutide	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.18
liraglutide	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.583
liraglutide	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.043
liraglutide	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.015
liraglutide	WP_15Q25_COPY_NUMBER_VARIATION	0.096
liraglutide	WP_AGE_RAGE_PATHWAY	0.181
liraglutide	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.202
liraglutide	WP_APOE_AND_MIR_146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.305
liraglutide	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.129
liraglutide	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.131
liraglutide	WP_CILIARY_LANDSCAPE	0.72
liraglutide	WP_CYTOSINE_METHYLATION	0.586
liraglutide	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.176
liraglutide	WP_EICOSANOID_SYNTHESIS	0.12
liraglutide	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.321
liraglutide	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.143
liraglutide	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	0.29
liraglutide	WP_GLYCOSPHINGOLIPID_METABOLISM	0.106
liraglutide	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0.362
liraglutide	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.034
liraglutide	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.561
liraglutide	WP_IL_1_SIGNALING_PATHWAY	0.284
liraglutide	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.27
liraglutide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.646
liraglutide	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0.155
liraglutide	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.231
liraglutide	WP_MEVALONATE_PATHWAY	0.203
liraglutide	WP_MRNA_PROCESSING	0.853
liraglutide	WP_MTHFR_DEFICIENCY	0.454
liraglutide	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0.319
liraglutide	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	0.182
liraglutide	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.241
liraglutide	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	0.604
liraglutide	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.315
liraglutide	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.351
liraglutide	WP_VEGFA_VEGFR2_SIGNALING	0.294
liraglutide	WP_WNT_SIGNALING_PATHWAY	0.149
dulaglutide	BIOCARTA_EICOSANOID_PATHWAY	0.084
dulaglutide	BIOCARTA_FMLP_PATHWAY	0.208
dulaglutide	BIOCARTA_PLCD_PATHWAY	0.071
dulaglutide	BIOCARTA_SHH_PATHWAY	0.101
dulaglutide	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.167
dulaglutide	KEGG_DILATED_CARDIOMYOPATHY	0.064
dulaglutide	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.239
dulaglutide	KEGG_LINOLEIC_ACID_METABOLISM	0.141
dulaglutide	KEGG_LONG_TERM_DEPRESSION	0.086
dulaglutide	KEGG_SPHINGOLIPID_METABOLISM	0.108
dulaglutide	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.232
dulaglutide	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.398
dulaglutide	KEGG_VEGF_SIGNALING_PATHWAY	0.242
dulaglutide	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.359
