drug	canonical_pathway	perm_pvalue_adj
quetiapine	PID_VEGFR1_2_PATHWAY	1
quetiapine	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
quetiapine	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
quetiapine	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1
quetiapine	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
quetiapine	REACTOME_CS_DS_DEGRADATION	1
quetiapine	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
quetiapine	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1
quetiapine	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1
quetiapine	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1
quetiapine	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1
quetiapine	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1
quetiapine	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1
quetiapine	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
quetiapine	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
quetiapine	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1
quetiapine	REACTOME_METABOLISM_OF_CARBOHYDRATES	1
quetiapine	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
quetiapine	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
quetiapine	REACTOME_ORGANIC_ANION_TRANSPORT	1
quetiapine	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	1
quetiapine	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
quetiapine	WP_IL_4_SIGNALING_PATHWAY	1
quetiapine	WP_INTERLEUKIN_11_SIGNALING_PATHWAY	0.91
quetiapine	WP_PROTEOGLYCAN_BIOSYNTHESIS	1
quetiapine	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	1
quetiapine	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
quetiapine	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	0.728
risperidone	BIOCARTA_IL4_PATHWAY	1
risperidone	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
risperidone	KEGG_RNA_DEGRADATION	1
risperidone	KEGG_SULFUR_METABOLISM	1
risperidone	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
risperidone	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1
risperidone	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
risperidone	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
risperidone	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1
risperidone	PID_IL4_2PATHWAY	1
risperidone	PID_VEGFR1_2_PATHWAY	1
risperidone	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
risperidone	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
risperidone	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1
risperidone	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
risperidone	REACTOME_CS_DS_DEGRADATION	1
risperidone	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
risperidone	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1
risperidone	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1
risperidone	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1
risperidone	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1
risperidone	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1
risperidone	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1
risperidone	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
risperidone	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
risperidone	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1
risperidone	REACTOME_METABOLISM_OF_CARBOHYDRATES	1
risperidone	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
risperidone	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
risperidone	REACTOME_ORGANIC_ANION_TRANSPORT	0.564
risperidone	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	1
risperidone	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
risperidone	WP_IL_4_SIGNALING_PATHWAY	1
risperidone	WP_INTERLEUKIN_11_SIGNALING_PATHWAY	1
risperidone	WP_PROTEOGLYCAN_BIOSYNTHESIS	1
risperidone	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	0.792
risperidone	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
risperidone	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	1
ziprasidone	BIOCARTA_IL4_PATHWAY	1
ziprasidone	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
ziprasidone	KEGG_RNA_DEGRADATION	1
ziprasidone	KEGG_SULFUR_METABOLISM	1
ziprasidone	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
ziprasidone	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1
ziprasidone	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
ziprasidone	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
ziprasidone	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1
ziprasidone	PID_IL4_2PATHWAY	1
ziprasidone	PID_VEGFR1_2_PATHWAY	1
ziprasidone	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
ziprasidone	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
ziprasidone	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1
ziprasidone	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
ziprasidone	REACTOME_CS_DS_DEGRADATION	1
ziprasidone	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
ziprasidone	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1
ziprasidone	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1
ziprasidone	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1
ziprasidone	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1
ziprasidone	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1
ziprasidone	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1
ziprasidone	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
ziprasidone	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
ziprasidone	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1
ziprasidone	REACTOME_METABOLISM_OF_CARBOHYDRATES	1
ziprasidone	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
ziprasidone	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
ziprasidone	REACTOME_ORGANIC_ANION_TRANSPORT	1
ziprasidone	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	1
ziprasidone	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
ziprasidone	WP_IL_4_SIGNALING_PATHWAY	1
ziprasidone	WP_INTERLEUKIN_11_SIGNALING_PATHWAY	1
ziprasidone	WP_PROTEOGLYCAN_BIOSYNTHESIS	1
ziprasidone	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	1
ziprasidone	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
ziprasidone	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	0.84
lumateperone	BIOCARTA_IL4_PATHWAY	1
lumateperone	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.905
lumateperone	KEGG_RNA_DEGRADATION	1
lumateperone	KEGG_SULFUR_METABOLISM	0.525
lumateperone	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.725
lumateperone	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1
lumateperone	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
lumateperone	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.715
lumateperone	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1
lumateperone	PID_IL4_2PATHWAY	1
lumateperone	PID_VEGFR1_2_PATHWAY	0.75
lumateperone	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.795
lumateperone	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.745
lumateperone	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.805
lumateperone	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
lumateperone	REACTOME_CS_DS_DEGRADATION	0.855
lumateperone	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
lumateperone	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.78
lumateperone	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0.755
lumateperone	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	0.75
lumateperone	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	0.755
lumateperone	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	0.78
lumateperone	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0.84
lumateperone	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
lumateperone	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
lumateperone	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.865
lumateperone	REACTOME_METABOLISM_OF_CARBOHYDRATES	1
lumateperone	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
lumateperone	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
lumateperone	REACTOME_ORGANIC_ANION_TRANSPORT	0.235
lumateperone	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	0.475
lumateperone	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.855
lumateperone	WP_IL_4_SIGNALING_PATHWAY	1
lumateperone	WP_INTERLEUKIN_11_SIGNALING_PATHWAY	0.8
lumateperone	WP_PROTEOGLYCAN_BIOSYNTHESIS	0.955
lumateperone	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	1
lumateperone	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
lumateperone	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	0.885
brexpiprazole	BIOCARTA_IL4_PATHWAY	1
brexpiprazole	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
brexpiprazole	KEGG_RNA_DEGRADATION	1
brexpiprazole	KEGG_SULFUR_METABOLISM	1
brexpiprazole	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
brexpiprazole	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1
brexpiprazole	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
brexpiprazole	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.972
brexpiprazole	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1
brexpiprazole	PID_IL4_2PATHWAY	1
brexpiprazole	PID_VEGFR1_2_PATHWAY	1
brexpiprazole	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.936
brexpiprazole	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
brexpiprazole	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.972
brexpiprazole	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
brexpiprazole	REACTOME_CS_DS_DEGRADATION	1
brexpiprazole	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
brexpiprazole	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.888
brexpiprazole	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1
brexpiprazole	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1
brexpiprazole	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1
brexpiprazole	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1
brexpiprazole	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0.96
brexpiprazole	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
brexpiprazole	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
brexpiprazole	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.936
brexpiprazole	REACTOME_METABOLISM_OF_CARBOHYDRATES	1
brexpiprazole	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
brexpiprazole	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
brexpiprazole	REACTOME_ORGANIC_ANION_TRANSPORT	0.564
brexpiprazole	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	1
brexpiprazole	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
brexpiprazole	WP_IL_4_SIGNALING_PATHWAY	1
brexpiprazole	WP_INTERLEUKIN_11_SIGNALING_PATHWAY	1
brexpiprazole	WP_PROTEOGLYCAN_BIOSYNTHESIS	1
brexpiprazole	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	0.792
brexpiprazole	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
brexpiprazole	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	1
loxapine	BIOCARTA_IL4_PATHWAY	1
loxapine	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
loxapine	KEGG_RNA_DEGRADATION	1
loxapine	KEGG_SULFUR_METABOLISM	1
loxapine	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
loxapine	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1
loxapine	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
loxapine	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
loxapine	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1
loxapine	PID_IL4_2PATHWAY	1
loxapine	PID_VEGFR1_2_PATHWAY	1
loxapine	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
loxapine	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
loxapine	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1
loxapine	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
loxapine	REACTOME_CS_DS_DEGRADATION	1
loxapine	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
loxapine	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1
loxapine	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1
loxapine	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1
loxapine	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1
loxapine	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1
loxapine	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1
loxapine	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
loxapine	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
loxapine	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1
loxapine	REACTOME_METABOLISM_OF_CARBOHYDRATES	1
loxapine	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
loxapine	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
loxapine	REACTOME_ORGANIC_ANION_TRANSPORT	0.256
loxapine	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	1
loxapine	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
loxapine	WP_IL_4_SIGNALING_PATHWAY	1
loxapine	WP_INTERLEUKIN_11_SIGNALING_PATHWAY	1
loxapine	WP_PROTEOGLYCAN_BIOSYNTHESIS	1
loxapine	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	1
loxapine	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
loxapine	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	0.896
chlorpromazine	BIOCARTA_IL4_PATHWAY	0.364
chlorpromazine	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
chlorpromazine	KEGG_RNA_DEGRADATION	1
chlorpromazine	KEGG_SULFUR_METABOLISM	1
chlorpromazine	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
chlorpromazine	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1
chlorpromazine	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
chlorpromazine	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
chlorpromazine	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1
chlorpromazine	PID_IL4_2PATHWAY	0.962
chlorpromazine	PID_VEGFR1_2_PATHWAY	1
chlorpromazine	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
chlorpromazine	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
chlorpromazine	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1
chlorpromazine	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
chlorpromazine	REACTOME_CS_DS_DEGRADATION	1
chlorpromazine	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
chlorpromazine	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1
chlorpromazine	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1
chlorpromazine	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1
chlorpromazine	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1
chlorpromazine	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1
chlorpromazine	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1
chlorpromazine	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
chlorpromazine	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
chlorpromazine	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1
chlorpromazine	REACTOME_METABOLISM_OF_CARBOHYDRATES	0.728
chlorpromazine	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
chlorpromazine	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
chlorpromazine	REACTOME_ORGANIC_ANION_TRANSPORT	1
chlorpromazine	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	1
chlorpromazine	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
chlorpromazine	WP_IL_4_SIGNALING_PATHWAY	0.806
chlorpromazine	WP_INTERLEUKIN_11_SIGNALING_PATHWAY	0.91
chlorpromazine	WP_PROTEOGLYCAN_BIOSYNTHESIS	1
chlorpromazine	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	1
chlorpromazine	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
chlorpromazine	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	0.728
fluphenazine	BIOCARTA_IL4_PATHWAY	0.84
fluphenazine	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
fluphenazine	KEGG_RNA_DEGRADATION	1
fluphenazine	KEGG_SULFUR_METABOLISM	0.63
fluphenazine	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.906
fluphenazine	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	0.804
fluphenazine	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
fluphenazine	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
fluphenazine	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1
fluphenazine	PID_IL4_2PATHWAY	0.678
fluphenazine	PID_VEGFR1_2_PATHWAY	1
fluphenazine	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
fluphenazine	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.894
fluphenazine	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1
fluphenazine	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
fluphenazine	REACTOME_CS_DS_DEGRADATION	1
fluphenazine	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
fluphenazine	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1
fluphenazine	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0.906
fluphenazine	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	0.9
fluphenazine	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	0.906
fluphenazine	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	0.954
fluphenazine	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1
fluphenazine	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
fluphenazine	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
fluphenazine	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1
fluphenazine	REACTOME_METABOLISM_OF_CARBOHYDRATES	0.168
fluphenazine	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
fluphenazine	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
fluphenazine	REACTOME_ORGANIC_ANION_TRANSPORT	0.282
fluphenazine	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	1
fluphenazine	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
fluphenazine	WP_IL_4_SIGNALING_PATHWAY	1
fluphenazine	WP_INTERLEUKIN_11_SIGNALING_PATHWAY	1
fluphenazine	WP_PROTEOGLYCAN_BIOSYNTHESIS	1
fluphenazine	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	1
fluphenazine	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
fluphenazine	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	0.966
haloperidol	BIOCARTA_IL4_PATHWAY	1
haloperidol	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
haloperidol	KEGG_RNA_DEGRADATION	1
haloperidol	KEGG_SULFUR_METABOLISM	1
haloperidol	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
haloperidol	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1
haloperidol	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
haloperidol	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
haloperidol	KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	1
haloperidol	PID_IL4_2PATHWAY	1
haloperidol	PID_VEGFR1_2_PATHWAY	1
haloperidol	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
haloperidol	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
haloperidol	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1
haloperidol	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
haloperidol	REACTOME_CS_DS_DEGRADATION	1
haloperidol	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
